batch_id,ts,dte_group,symbol,spot,n_contracts,call_vol,put_vol,pc_ratio,net_gex,call_premium,put_premium,net_premium,call_iv,put_iv,iv_skew,atm_straddle,avg_spread_pct,bid_ask_imbalance,trade_aggression,avg_trade_size
430,2026-03-18 15:35:51 EDT,0dte,SPY,662.77,13,384092.0,1202854.0,3.132,-5606.51,14990102.0,146906764.0,-131916661.0,0.5933,0.2222,-0.3711,1.31,4.109,0.0612,0.6225,6.99
430,2026-03-18 15:35:51 EDT,0dte,TLT,87.06,4,9053.0,9423.0,1.041,3403.51,61953.0,143004.0,-81050.0,0.2812,0.2812,0.0,0.18,34.551,0.2139,-0.0137,19.72
431,2026-03-18 15:36:18 EDT,0dte,IWM,246.49,4,26519.0,114724.0,4.326,-1786.12,636538.0,4105954.0,-3469417.0,0.2978,0.2929,-0.0049,0.75,5.916,0.1835,0.1055,5.89
431,2026-03-18 15:36:18 EDT,0dte,QQQ,596.54,12,242972.0,759084.0,3.124,-2617.09,8111146.0,87470468.0,-79359322.0,0.2742,0.264,-0.0103,1.46,5.499,0.1763,-0.2015,7.46
431,2026-03-18 15:36:18 EDT,0dte,SPXW,6636.96,17,77772.0,454212.0,5.84,-407.35,22585685.0,386189830.0,-363604145.0,0.1824,0.1925,0.0101,10.9,4.86,0.1606,0.1287,2.43
431,2026-03-18 15:36:18 EDT,0dte,SPY,662.77,13,386430.0,1204309.0,3.116,-5623.55,14744874.0,150617629.0,-135872755.0,0.5854,0.2257,-0.3596,1.32,4.658,-0.1426,-0.2344,7.0
431,2026-03-18 15:36:18 EDT,0dte,TLT,87.06,4,9054.0,9423.0,1.041,3403.51,61954.0,143004.0,-81049.0,0.2812,0.2812,0.0,0.18,34.553,-0.1419,-0.0137,19.7
432,2026-03-18 15:36:44 EDT,0dte,IWM,246.49,5,26605.0,153481.0,5.769,-2779.93,630013.0,10029666.0,-9399653.0,0.292,0.3124,0.0205,0.74,6.107,-0.6066,-0.2532,5.63
432,2026-03-18 15:36:44 EDT,0dte,QQQ,596.54,11,240862.0,760125.0,3.156,-2678.7,7283845.0,88136916.0,-80853072.0,0.2681,0.2704,0.0022,1.46,6.459,0.1082,-0.0249,7.48
432,2026-03-18 15:36:44 EDT,0dte,SPXW,6636.09,18,79110.0,454833.0,5.749,-409.96,21894450.0,293259082.0,-271364632.0,0.1869,0.1837,-0.0032,10.8,6.101,0.1471,0.2241,2.47
432,2026-03-18 15:36:44 EDT,0dte,SPY,662.78,12,386031.0,1560122.0,4.041,-5892.82,13437231.0,263466647.0,-250029416.0,0.2308,0.2352,0.0045,1.3,4.594,-0.0114,0.102,6.88
432,2026-03-18 15:36:44 EDT,0dte,TLT,87.06,5,9163.0,9423.0,1.028,2857.19,68168.0,134675.0,-66508.0,0.3177,0.2676,-0.0501,0.17,36.76,0.1866,0.2006,19.24
433,2026-03-18 15:37:11 EDT,0dte,IWM,246.53,5,26652.0,153646.0,5.765,-2864.82,646494.0,9676476.0,-9029982.0,0.2861,0.3059,0.0198,0.72,6.332,-0.1647,-0.1918,5.63
433,2026-03-18 15:37:11 EDT,0dte,QQQ,596.51,12,244612.0,760641.0,3.11,-2618.78,7965787.0,88793065.0,-80827278.0,0.2713,0.2609,-0.0104,1.46,6.503,0.0017,-0.1885,7.46
433,2026-03-18 15:37:11 EDT,0dte,SPXW,6637.19,17,79944.0,411184.0,5.143,-396.31,23615060.0,273037990.0,-249422930.0,0.1831,0.1828,-0.0003,10.8,4.94,0.1788,0.1865,2.44
433,2026-03-18 15:37:11 EDT,0dte,SPY,662.84,10,379686.0,1207055.0,3.179,-5750.13,11868800.0,143002396.0,-131133596.0,0.223,0.2234,0.0004,1.28,4.56,0.0436,0.0568,7.01
433,2026-03-18 15:37:11 EDT,0dte,TLT,87.07,4,9166.0,7234.0,0.789,4847.72,72942.0,36170.0,36772.0,0.3151,0.2187,-0.0964,0.18,40.112,0.0536,0.0172,19.0
434,2026-03-18 15:37:39 EDT,0dte,IWM,246.57,4,26693.0,114952.0,4.306,-1823.82,715806.0,3637277.0,-2921471.0,0.291,0.292,0.001,0.72,11.196,-0.2935,0.6852,5.89
434,2026-03-18 15:37:39 EDT,0dte,QQQ,596.42,20,248572.0,606218.0,2.439,-2490.78,9039084.0,51644514.0,-42605430.0,0.9972,0.2609,-0.7363,1.38,6.174,0.3837,0.3112,7.72
434,2026-03-18 15:37:39 EDT,0dte,SPXW,6636.98,17,80660.0,456758.0,5.663,-413.31,22501400.0,380873155.0,-358371755.0,0.1767,0.187,0.0103,10.55,4.918,-0.0729,-0.0199,2.43
434,2026-03-18 15:37:39 EDT,0dte,SPY,662.8,28,388338.0,1207475.0,3.109,-5709.55,16955425.0,146037184.0,-129081758.0,2.9752,0.2204,-2.7547,1.28,4.972,-0.0664,-0.4052,6.98
434,2026-03-18 15:37:39 EDT,0dte,TLT,87.07,4,9198.0,7234.0,0.786,5857.34,70962.0,36170.0,34792.0,0.306,0.2187,-0.0873,0.18,42.513,-0.035,0.4403,19.0
